,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,year_2014,quarter_0,quarter_1,quarter_2,price
12799,47.3036,-122.37799999999999,4,1.5,1.0,1,7,4,1160,6400,1160,0,43,0,1,0,0,1,199000
12800,47.5222,-122.37899999999999,3,2.0,1.5,1,8,5,1550,6394,1550,0,100,0,1,0,0,1,500000
12801,47.6988,-122.319,4,2.5,1.0,1,7,4,1700,6380,850,850,78,0,1,0,0,1,435000
12802,47.5335,-121.854,3,2.5,2.0,1,8,3,2280,6134,2280,0,14,0,1,0,0,1,470000
12803,47.4759,-121.735,3,3.0,2.0,1,9,3,2640,5978,2640,0,6,0,1,0,0,1,535000
12804,47.5042,-122.329,3,1.0,1.0,1,6,3,1020,6173,780,240,70,0,1,0,0,1,235000
12805,47.479,-122.124,4,2.5,2.0,1,8,3,2650,6875,2650,0,4,0,1,0,0,1,569995
12806,47.5732,-122.413,2,2.0,2.0,1,7,3,2090,6000,2090,0,100,1,1,0,0,1,477500
12807,47.5842,-121.992,4,2.5,2.0,1,9,3,2330,45860,2330,0,29,0,1,0,0,1,585000
12808,47.7132,-122.03299999999999,2,2.0,1.0,1,8,3,1300,4659,1300,0,13,0,1,0,0,1,344000
12809,47.6709,-122.28200000000001,4,2.75,1.5,1,8,5,2280,3200,1520,760,87,0,1,0,0,1,675000
12810,47.53,-122.351,2,1.0,1.0,1,6,3,670,4640,670,0,75,0,1,0,0,1,250000
12811,47.5451,-122.28399999999999,3,3.0,1.5,1,7,3,2130,5000,1570,560,105,0,1,0,0,1,509000
12812,47.5668,-122.005,3,2.5,2.0,1,8,3,1730,4065,1730,0,22,0,1,0,0,1,435000
12813,47.5845,-122.291,4,3.25,2.0,1,9,3,2830,4000,1910,920,106,1,1,0,0,1,1030000
12814,47.6675,-122.289,3,1.75,2.0,1,7,5,2040,4000,1360,680,94,0,1,0,0,1,720000
12815,47.7024,-122.346,2,2.0,1.0,1,6,4,800,5765,800,0,82,0,1,0,0,1,278750
12816,47.6865,-122.37899999999999,3,2.5,1.0,1,7,3,1400,4800,1200,200,97,0,1,0,0,1,340000
12817,47.6727,-122.29700000000001,4,2.75,2.0,1,8,5,2640,4000,1730,910,93,0,1,0,0,1,895000
12818,47.5491,-122.006,4,3.5,2.0,1,10,3,3780,20023,3780,0,17,0,1,0,0,1,970000
12819,47.5679,-122.40899999999999,4,3.5,1.5,1,7,3,1930,5400,1930,0,98,0,1,0,0,1,690000
12820,47.6761,-122.3,2,1.5,3.0,1,8,3,1070,937,1070,0,15,0,1,0,0,1,350000
12821,47.5381,-122.046,4,3.5,2.0,1,8,3,2650,3127,2230,420,7,0,1,0,0,1,674950
12822,47.5427,-122.38600000000001,3,1.75,1.0,1,7,4,1340,6250,1090,250,77,0,1,0,0,1,499950
12823,47.5815,-122.402,3,3.25,2.0,1,9,3,1510,2000,1330,180,17,0,1,0,0,1,650000
12824,47.7526,-122.244,2,2.0,2.0,1,7,3,1090,1357,1090,0,28,0,1,0,0,1,249000
12825,47.5923,-122.296,2,2.5,2.0,1,8,3,1460,1296,1160,300,10,0,1,0,0,1,449000
12826,47.6963,-122.34200000000001,3,2.5,3.0,1,8,3,1710,1296,1510,200,14,0,1,0,0,1,416000
12827,47.6508,-122.368,3,1.75,1.0,1,8,4,1400,2003,700,700,110,1,1,0,0,1,460000
12828,47.6774,-122.325,2,1.5,3.0,1,7,3,901,1245,901,0,17,0,1,0,0,1,435000
12829,47.2411,-121.932,4,3.0,2.5,1,9,3,2710,217800,2710,0,12,0,1,0,0,1,570000
12830,47.7384,-121.87799999999999,3,2.25,2.0,1,9,3,2520,212137,1590,930,13,0,1,0,0,1,620000
12831,47.5418,-121.962,4,1.0,1.5,1,6,3,1960,94525,1960,0,39,0,1,0,0,1,371000
12832,47.4574,-122.01,3,2.5,1.5,1,9,4,2620,241200,2620,0,20,0,1,0,0,1,775000
12833,47.308,-122.087,3,3.0,1.0,1,10,4,3760,188760,2640,1120,39,0,1,0,0,1,555000
12834,47.7296,-122.37,3,4.25,2.0,1,13,3,5510,35000,4910,600,21,0,1,0,0,1,3800000
12835,47.7584,-122.13600000000001,3,2.25,2.0,1,9,3,2040,130680,2040,0,41,0,1,0,0,1,730000
12836,47.7478,-122.036,4,2.5,2.0,1,10,4,3320,38032,3320,0,27,0,1,0,0,1,805000
12837,47.401,-122.02600000000001,4,3.5,1.0,1,10,4,2840,40139,2840,0,32,0,1,0,0,1,840000
12838,47.766000000000005,-122.044,3,2.5,2.0,1,10,3,2880,36820,2880,0,26,0,1,0,0,1,710800
12839,47.5882,-122.07,4,1.75,1.5,1,7,3,1760,94525,1760,0,30,0,1,0,0,1,555000
12840,47.5886,-122.074,3,2.5,2.0,1,8,3,2290,14374,2290,0,35,1,1,0,0,1,622500
12841,47.3811,-122.325,3,2.0,1.0,2,7,3,2460,53882,2460,0,63,0,1,0,0,1,357000
12842,47.4485,-122.369,2,2.75,2.0,2,12,3,3690,32044,3690,0,29,0,1,0,0,1,1899000
12843,47.6409,-122.241,4,3.25,2.0,2,11,4,4830,22257,4830,0,28,0,1,0,0,1,3640900
12844,47.7185,-122.11399999999999,4,2.5,1.0,1,10,3,2540,28563,2540,0,34,0,1,0,0,1,775000
12845,47.6292,-122.225,4,2.5,2.0,1,10,3,3380,27589,3380,0,52,0,1,0,0,1,1430000
12846,47.6426,-121.955,3,3.75,2.0,1,11,3,5400,24740,5400,0,21,0,1,0,0,1,1210000
12847,47.2079,-121.96700000000001,2,1.75,1.0,1,7,5,1460,426450,960,500,52,0,1,0,0,1,390500
12848,47.5896,-122.009,3,2.25,1.0,1,8,3,2120,40518,2120,0,51,0,1,0,0,1,530000
12849,47.3334,-122.322,3,2.5,1.0,1,8,3,2040,15463,1340,700,50,0,1,0,0,1,200126
12850,47.5531,-122.131,3,2.5,1.0,1,11,3,3160,24437,2160,1000,27,0,1,0,0,1,1150000
12851,47.468999999999994,-122.12100000000001,4,2.25,2.0,1,8,5,2150,27345,2150,0,42,0,1,0,0,1,410000
12852,47.7469,-122.21700000000001,5,3.5,1.0,1,9,5,3150,10542,1620,1530,44,0,1,0,0,1,600000
12853,47.7618,-122.25299999999999,5,2.75,1.0,1,7,3,2840,12253,1420,1420,58,0,1,0,0,1,396000
12854,47.7622,-122.302,3,1.75,1.0,1,7,4,2100,29735,1080,1020,61,0,1,0,0,1,440000
12855,47.5573,-122.13600000000001,3,2.5,2.0,1,9,4,2150,15304,2150,0,39,0,1,0,0,1,649950
12856,47.6061,-122.117,6,2.25,1.0,1,7,3,2450,25600,1340,1110,61,0,1,0,0,1,662500
12857,47.5738,-122.215,5,3.5,2.0,1,10,3,3620,7821,2790,830,60,1,1,0,0,1,1490000
12858,47.7336,-122.21,5,2.75,2.0,1,9,3,4450,9600,3650,800,4,0,1,0,0,1,845950
12859,47.4119,-122.211,4,2.25,1.0,1,7,4,2130,9600,2130,0,52,0,1,0,0,1,305000
12860,47.545,-122.36,3,2.75,2.0,1,8,3,2300,5090,1700,600,11,0,1,0,0,1,452000
12861,47.508,-122.35799999999999,4,1.0,1.0,1,6,3,1120,8763,1120,0,47,0,1,0,0,1,227000
12862,47.5389,-122.353,3,1.0,1.5,1,7,3,1210,8505,1210,0,60,0,1,0,0,1,315000
12863,47.6357,-122.119,3,1.75,1.0,1,8,3,1800,8000,1800,0,46,0,1,0,0,1,665000
12864,47.6839,-122.19,4,3.5,1.0,1,9,5,3380,8098,1690,1690,66,0,1,0,0,1,860000
12865,47.61600000000001,-122.28200000000001,4,3.25,2.0,1,9,5,2910,1880,1830,1080,104,0,1,0,0,1,1850000
12866,47.278,-122.145,3,2.5,1.0,1,7,3,2120,6840,1220,900,34,0,1,0,0,1,248000
12867,47.7218,-122.37,2,1.0,1.0,1,7,4,1340,8100,1340,0,65,0,1,0,0,1,438400
12868,47.7046,-122.29299999999999,4,1.75,1.0,1,7,4,1540,8311,1540,0,68,0,1,0,0,1,512500
12869,47.358999999999995,-122.05,4,2.5,2.0,1,7,5,1820,7930,1820,0,29,0,1,0,0,1,286000
12870,47.6851,-122.209,4,1.75,1.0,1,8,4,2490,7834,1240,1250,60,0,1,0,0,1,949000
12871,47.2827,-122.302,3,2.5,2.0,1,7,3,1610,6600,1610,0,24,0,1,0,0,1,250000
12872,47.7307,-122.33200000000001,2,1.0,1.0,1,7,3,1070,6000,1070,0,63,0,1,0,0,1,324000
12873,47.7331,-122.18299999999999,4,2.25,2.0,1,8,4,2110,7560,2110,0,44,0,1,0,0,1,475000
12874,47.6999,-122.305,4,2.5,2.0,1,7,3,2170,5257,2170,0,29,0,1,0,0,1,445000
12875,47.6441,-122.113,4,2.5,2.0,1,9,3,2550,7312,2550,0,30,0,1,0,0,1,699000
12876,47.3139,-122.024,4,2.5,2.0,1,9,3,2990,7928,2990,0,7,0,1,0,0,1,440000
12877,47.57,-122.02,4,2.5,2.0,1,8,4,2290,6318,2290,0,30,0,1,0,0,1,599950
12878,47.7116,-122.01899999999999,3,2.5,1.0,1,8,3,2310,7348,2310,0,8,0,1,0,0,1,739000
12879,47.5044,-122.235,3,1.75,1.0,1,8,4,2180,7200,1090,1090,64,0,1,0,0,1,472000
12880,47.4778,-122.286,4,1.0,1.5,1,6,3,1300,6030,1300,0,71,0,1,0,0,1,175000
12881,47.7694,-122.321,5,2.0,1.0,1,7,3,1750,8220,1750,0,62,0,1,0,0,1,340000
12882,47.5973,-122.01799999999999,5,3.0,2.0,1,9,3,2970,6500,2970,0,18,0,1,0,0,1,680000
12883,47.6482,-122.402,2,1.0,1.0,1,7,4,1210,6000,1000,210,76,0,1,0,0,1,710000
12884,47.4775,-122.12200000000001,4,3.5,2.0,1,8,3,2660,5690,1920,740,4,0,1,0,0,1,549995
12885,47.4776,-122.12200000000001,4,3.5,2.0,1,8,3,2970,6587,2260,710,4,0,1,0,0,1,549995
12886,47.696000000000005,-122.319,3,1.0,1.0,1,6,4,1440,5623,720,720,96,0,1,0,0,1,420000
12887,47.4981,-122.162,4,2.5,2.0,1,8,3,2660,5539,2660,0,14,0,1,0,0,1,423000
12888,47.5572,-122.281,5,3.0,1.0,1,7,3,2930,5500,1750,1180,67,0,1,0,0,1,445000
12889,47.5153,-122.256,3,2.0,2.0,1,9,3,2010,4320,2010,0,19,0,1,0,0,1,699000
12890,47.6534,-122.40899999999999,4,2.25,1.0,1,8,3,1910,5120,1300,610,64,0,1,0,0,1,650000
12891,47.6059,-122.307,3,2.5,2.0,1,9,3,2340,3630,2340,0,20,0,1,0,0,1,618000
12892,47.6988,-122.31299999999999,3,2.25,1.5,1,7,5,1360,5111,1360,0,84,0,1,0,0,1,550000
12893,47.5176,-122.376,2,1.0,1.0,1,6,3,720,4758,720,0,71,0,1,0,0,1,225000
12894,47.6626,-122.26899999999999,6,2.75,2.5,1,10,4,4460,6952,3460,1000,88,0,1,0,0,1,1865000
12895,47.6145,-122.28399999999999,4,3.25,2.0,1,9,5,3640,3604,1960,1680,105,0,1,0,0,1,1265000
12896,47.5322,-121.87100000000001,3,2.5,2.0,1,7,3,1960,4709,1960,0,15,0,1,0,0,1,425000
12897,47.3443,-122.32700000000001,4,3.5,2.0,1,9,3,3200,7605,2500,700,5,0,1,0,0,1,735000
12898,47.5838,-122.39,4,2.5,1.5,1,8,5,2095,4400,1295,800,108,0,1,0,0,1,711000
12899,47.7142,-122.20299999999999,3,2.5,2.0,1,8,3,2010,5200,2010,0,29,0,1,0,0,1,559000
12900,47.6846,-122.31700000000001,2,1.0,1.0,1,7,4,1150,5000,1050,100,94,0,1,0,0,1,552000
12901,47.593,-122.289,4,3.5,2.0,1,9,5,2990,4200,2000,990,93,0,1,0,0,1,1000000
12902,47.5554,-122.26700000000001,2,1.0,1.0,1,6,3,960,4000,960,0,100,0,1,0,0,1,290000
12903,47.6772,-122.369,2,1.0,1.0,1,7,3,910,3750,910,0,114,0,1,0,0,1,415000
12904,47.6419,-122.306,4,2.25,2.0,1,8,5,2190,4104,1410,780,90,0,1,0,0,1,808000
12905,47.386,-122.04700000000001,3,2.5,2.0,1,7,3,1780,4650,1780,0,7,0,1,0,0,1,299950
12906,47.7038,-122.348,2,1.0,1.0,1,7,4,1510,3844,1510,0,95,1,1,0,0,1,335000
12907,47.3669,-122.02,4,2.25,2.0,1,7,3,1610,3560,1610,0,8,0,1,0,0,1,288000
12908,47.6313,-122.369,3,3.0,2.0,1,8,4,2490,3600,1790,700,107,0,1,0,0,1,1385000
12909,47.6359,-122.351,2,2.0,1.0,1,7,4,1830,3600,1230,600,92,0,1,0,0,1,825000
12910,47.6334,-122.37100000000001,2,1.0,1.0,1,7,3,860,1800,860,0,109,0,1,0,0,1,390000
12911,47.5471,-121.99600000000001,2,1.0,1.0,1,7,3,1050,3088,1050,0,13,0,1,0,0,1,285000
12912,47.5164,-121.87700000000001,3,2.75,2.0,1,8,3,1810,3292,1810,0,4,0,1,0,0,1,384205
12913,47.6689,-122.363,2,2.5,2.0,1,8,3,1320,1157,990,330,4,0,1,0,0,1,499950
12914,47.5818,-122.387,3,2.25,2.0,1,8,3,1190,1149,1050,140,10,0,1,0,0,1,400000
12915,47.6354,-122.346,2,2.0,3.0,1,9,3,1450,989,1450,0,4,0,1,0,0,1,680000
12916,47.6969,-122.34299999999999,3,2.5,3.0,1,8,3,1260,1211,1260,0,14,0,1,0,0,1,336000
12917,47.4936,-122.069,3,3.0,1.0,1,7,5,1720,70567,1720,0,52,0,1,0,0,1,550388
12918,47.4978,-122.115,3,1.0,1.0,1,7,5,1190,27215,1190,0,75,1,1,0,0,1,275000
12919,47.388999999999996,-122.088,3,2.5,1.0,1,8,4,2540,51836,1820,720,42,0,1,0,0,1,485000
12920,47.7409,-122.052,4,2.5,1.0,1,7,5,2200,110642,1330,870,39,0,1,0,0,1,535000
12921,47.5655,-121.99799999999999,3,1.0,1.0,1,7,3,1290,47044,1150,140,50,0,1,0,0,1,450000
12922,47.6555,-122.042,4,2.25,2.0,1,8,4,2570,36465,2570,0,38,0,1,0,0,1,580000
12923,47.4579,-122.443,2,1.75,1.0,1,9,3,1728,95950,1728,0,6,0,1,0,0,1,730000
12924,47.4816,-121.714,4,2.5,2.0,1,9,3,2660,35010,2660,0,25,0,1,0,0,1,590000
12925,47.6748,-122.04899999999999,4,2.0,1.0,1,7,3,3090,41147,3090,0,28,0,1,0,0,1,870000
12926,47.6929,-121.868,3,3.25,2.0,1,8,4,3410,25741,3410,0,25,0,1,0,0,1,720000
12927,47.4485,-122.355,3,1.75,1.5,1,8,3,2870,26500,2870,0,70,1,1,0,0,1,525000
12928,47.5761,-121.98899999999999,4,2.5,2.0,1,11,3,2650,18903,2650,0,24,0,1,0,0,1,745000
12929,47.369,-122.156,4,2.5,1.0,1,8,3,2360,81892,2360,0,18,0,1,0,0,1,445000
12930,47.555,-122.11399999999999,5,3.25,1.0,1,11,3,5180,19606,2610,2570,25,0,1,0,0,1,1195000
12931,47.6295,-122.089,4,2.5,1.0,1,8,3,2370,15200,1660,710,43,0,1,0,0,1,585000
12932,47.3049,-122.38600000000001,3,2.5,2.0,1,9,3,3310,21096,3310,0,14,0,1,0,0,1,419000
12933,47.476000000000006,-122.34299999999999,3,1.0,1.0,1,7,4,1690,13184,1690,0,59,0,1,0,0,1,260000
12934,47.3122,-122.039,4,2.5,2.0,1,8,3,2210,13721,2210,0,9,0,1,0,0,1,353000
12935,47.4497,-122.212,4,1.0,1.5,1,6,4,1710,117176,1710,0,76,0,1,0,0,1,389900
12936,47.6947,-122.177,4,2.0,1.0,1,7,4,2400,12753,2400,0,56,0,1,0,0,1,585000
12937,47.4459,-122.27799999999999,3,1.0,1.0,1,6,4,1020,11652,1020,0,47,0,1,0,0,1,216500
12938,47.7497,-122.286,2,1.0,1.0,1,5,3,1140,10404,1140,0,83,0,1,0,0,1,275000
12939,47.5931,-122.15799999999999,3,1.75,1.0,1,8,4,1510,11120,1510,0,34,0,1,0,0,1,490000
12940,47.3816,-122.087,3,1.75,1.0,1,7,5,1050,9871,1050,0,50,0,1,0,0,1,199000
12941,47.7628,-122.244,4,2.5,2.0,1,8,3,1900,9428,1900,0,40,0,1,0,0,1,375000
12942,47.7104,-122.235,3,1.5,1.0,1,7,3,1630,16170,1630,0,30,0,1,0,0,1,375000
12943,47.4941,-122.31200000000001,3,1.0,1.0,1,7,4,1170,6134,1170,0,70,0,1,0,0,1,209977
12944,47.4267,-122.331,3,1.5,1.0,1,7,3,1320,9750,1320,0,64,0,1,0,0,1,260000
12945,47.3248,-122.14200000000001,3,1.0,1.0,1,7,5,1190,7500,1190,0,50,0,1,0,0,1,215000
12946,47.674,-122.196,3,2.75,1.5,1,8,3,2980,12600,1590,1390,77,1,1,0,0,1,900000
12947,47.4702,-122.281,5,1.0,1.5,1,6,5,1500,9282,1500,0,52,0,1,0,0,1,235000
12948,47.4424,-122.344,3,2.5,1.0,1,8,3,2080,8690,1430,650,44,0,1,0,0,1,549950
12949,47.6761,-122.152,4,2.5,2.0,1,9,3,3340,8384,3340,0,4,0,1,0,0,1,810000
12950,47.6705,-122.13799999999999,3,1.75,1.0,1,7,3,1610,11950,1210,400,34,0,1,0,0,1,510000
12951,47.3315,-122.26299999999999,3,2.0,1.0,1,7,3,1410,8384,1410,0,33,0,1,0,0,1,205000
12952,47.5093,-122.15299999999999,3,2.5,2.0,1,8,3,2420,9592,1780,640,25,0,1,0,0,1,441500
12953,47.3255,-122.19200000000001,5,3.5,2.0,1,9,3,3672,9742,3006,666,12,0,1,0,0,1,405000
12954,47.52,-122.338,7,3.25,2.0,1,7,3,4340,8521,2550,1790,32,0,1,0,0,1,419000
12955,47.4982,-122.345,4,1.5,1.0,1,7,3,1800,8786,1330,470,52,0,1,0,0,1,272750
12956,47.3694,-122.03200000000001,5,3.75,2.0,1,7,3,3860,6901,3860,0,15,0,1,0,0,1,470000
12957,47.7312,-122.3,2,1.0,1.0,1,7,3,860,8511,860,0,69,0,1,0,0,1,353000
12958,47.6219,-122.13799999999999,4,1.75,1.0,1,8,4,1730,7980,1730,0,53,0,1,0,0,1,515000
12959,47.7229,-122.359,4,2.0,1.0,1,7,4,2660,8160,1380,1280,69,0,1,0,0,1,635000
12960,47.7389,-122.32600000000001,2,1.0,1.0,1,6,3,840,7870,840,0,69,0,1,0,0,1,251000
12961,47.4516,-122.175,3,1.0,1.0,1,6,3,940,7380,940,0,59,0,1,0,0,1,242500
12962,47.5237,-122.199,3,1.5,1.0,1,7,5,1540,8400,1540,0,50,0,1,0,0,1,380000
12963,47.7372,-122.294,3,1.0,1.0,1,7,4,1180,7573,1180,0,41,0,1,0,0,1,355000
12964,47.3913,-122.191,3,2.25,2.0,1,7,4,2140,7200,2140,0,39,0,1,0,0,1,280000
12965,47.7074,-122.34899999999999,5,2.0,1.0,1,7,3,1910,5508,1020,890,50,0,1,0,0,1,485000
12966,47.7278,-122.21799999999999,4,2.5,1.0,1,7,4,1890,7200,1500,390,40,0,1,0,0,1,506500
12967,47.74100000000001,-122.314,3,1.0,1.0,1,6,3,1020,5870,1020,0,77,0,1,0,0,1,242500
12968,47.717,-122.163,3,1.75,1.0,1,7,4,1550,7820,1210,340,37,0,1,0,0,1,440000
12969,47.3655,-122.17399999999999,5,2.75,2.0,1,8,3,2440,6858,2440,0,15,0,1,0,0,1,340000
12970,47.4949,-122.23899999999999,3,1.0,1.5,1,6,3,1420,7420,1420,0,74,0,1,0,0,1,264250
12971,47.5474,-122.38799999999999,2,1.0,1.0,1,7,4,1000,6500,1000,0,100,0,1,0,0,1,431000
12972,47.4338,-122.146,4,2.25,2.0,1,8,3,2970,54450,2970,0,35,1,1,0,0,1,526000
12973,47.3321,-122.17200000000001,4,2.5,2.0,1,8,3,2310,6200,2310,0,20,0,1,0,0,1,334000
12974,47.586999999999996,-122.384,4,1.0,1.5,1,7,2,1540,4500,1540,0,113,0,1,0,0,1,462500
12975,47.5326,-122.376,2,1.0,1.0,1,7,3,1050,5900,1050,0,68,0,1,0,0,1,245000
12976,47.7142,-122.281,3,3.0,2.0,1,7,3,2360,2750,1780,580,35,0,1,0,0,1,498000
12977,47.5406,-121.889,4,2.5,2.0,1,7,3,2440,5088,2440,0,11,0,1,0,0,1,425000
12978,47.5634,-122.391,2,1.0,1.0,1,6,3,1140,5650,980,160,98,0,1,0,0,1,374000
12979,47.3762,-122.126,4,2.5,2.0,1,8,4,2430,5556,2430,0,15,0,1,0,0,1,381500
12980,47.5728,-122.38799999999999,4,1.0,1.5,1,7,3,1620,4329,1620,0,91,0,1,0,0,1,415000
12981,47.3072,-122.221,5,2.75,1.5,1,7,5,2920,5250,1800,1120,107,0,1,0,0,1,265000
12982,47.2962,-122.35,5,3.5,2.0,1,8,3,2738,6031,2738,0,4,0,1,0,0,1,395950
12983,47.3596,-122.036,4,2.5,2.0,1,9,3,2800,5000,2800,0,12,0,1,0,0,1,375000
12984,47.6801,-122.35700000000001,5,3.5,2.0,1,10,3,3210,4060,2290,920,101,1,1,0,0,1,1289000
12985,47.53,-121.848,3,2.5,2.0,1,7,3,2080,4307,2080,0,14,0,1,0,0,1,368000
12986,47.5202,-121.885,5,3.25,2.0,1,9,3,3920,4832,3030,890,4,0,1,0,0,1,616200
12987,47.6838,-122.33200000000001,4,1.0,1.5,1,8,5,1670,4600,1670,0,112,0,1,0,0,1,875000
12988,47.3452,-122.022,3,2.5,2.0,1,8,3,2540,4760,2540,0,8,0,1,0,0,1,347500
12989,47.7136,-122.031,2,1.75,1.0,1,8,3,1510,4555,1510,0,13,0,1,0,0,1,473000
12990,47.6608,-122.359,3,1.75,1.5,1,8,4,2040,4125,1540,500,101,0,1,0,0,1,710500
12991,47.6719,-122.301,3,2.75,1.5,1,7,4,2050,3320,1580,470,91,0,1,0,0,1,613200
12992,47.5722,-122.291,3,2.25,1.5,1,6,3,1340,4080,1170,170,111,0,1,0,0,1,330000
12993,47.6189,-122.288,5,4.5,2.5,1,10,3,3732,4426,2932,800,17,0,1,0,0,1,1225000
12994,47.6898,-122.384,2,1.0,1.0,1,7,3,1260,4000,1000,260,78,0,1,0,0,1,549950
12995,47.6357,-122.322,2,1.75,1.0,1,7,4,1150,2723,770,380,95,0,1,0,0,1,390000
12996,47.5421,-122.321,3,3.0,2.0,1,7,3,1790,2003,1480,310,12,0,1,0,0,1,249950
12997,47.6886,-122.354,1,1.0,1.0,1,6,4,1230,3774,830,400,94,0,1,0,0,1,415000
12998,47.6135,-122.29700000000001,2,1.0,1.0,1,7,3,1510,3360,880,630,94,0,1,0,0,1,525000
12999,47.3036,-122.363,3,1.0,1.0,1,6,4,900,2550,900,0,40,0,1,0,0,1,133400
13000,47.6944,-122.37700000000001,3,3.0,3.0,1,8,3,1730,1902,1730,0,4,0,1,0,0,1,566950
13001,47.6413,-122.346,3,2.25,3.0,1,8,3,1780,1429,1570,210,11,0,1,0,0,1,620000
13002,47.6273,-122.359,2,2.5,2.0,1,8,3,1280,1051,1080,200,9,0,1,0,0,1,579000
13003,47.4419,-121.736,3,3.5,2.0,1,9,3,3820,145054,2870,950,19,0,1,0,0,1,830000
13004,47.4306,-122.04899999999999,4,2.5,2.0,1,8,3,1840,220308,1840,0,18,0,1,0,0,1,620000
13005,47.4774,-122.098,3,1.75,1.0,1,7,4,1830,51836,1430,400,52,0,1,0,0,1,300000
13006,47.6981,-121.875,2,1.0,1.0,1,6,3,1040,20524,1040,0,69,1,1,0,0,1,154000
13007,47.3554,-121.986,4,3.5,2.0,1,9,3,3420,33106,3420,0,14,0,1,0,0,1,655000
13008,47.6008,-122.01,4,4.25,2.0,1,12,3,5020,26319,5020,0,20,0,1,0,0,1,1500000
13009,47.4511,-122.089,3,1.5,1.0,1,6,4,1970,22486,1970,0,50,0,1,0,0,1,289000
13010,47.4579,-122.09,3,1.0,1.0,1,7,4,1240,14110,1240,0,46,0,1,0,0,1,270000
13011,47.4336,-122.197,4,1.0,1.5,1,6,3,1470,18581,1470,0,94,0,1,0,0,1,180000
13012,47.7015,-122.164,3,1.75,1.0,1,7,4,2910,37461,1530,1380,51,0,1,0,0,1,570000
13013,47.7562,-122.277,3,1.5,1.0,1,7,4,1970,13709,1680,290,63,0,1,0,0,1,425000
13014,47.603,-122.012,4,4.75,2.0,1,12,3,4790,25412,4790,0,19,0,1,0,0,1,1675000
13015,47.4766,-122.32600000000001,3,1.0,1.0,1,7,3,1530,15975,970,560,66,0,1,0,0,1,279000
13016,47.5314,-122.22200000000001,3,1.75,1.0,1,9,4,1810,24586,930,880,35,0,1,0,0,1,990000
13017,47.7321,-121.964,3,2.5,2.0,1,8,3,2190,17108,2190,0,27,0,1,0,0,1,463000
13018,47.5469,-122.194,5,3.5,2.0,1,9,3,4790,12957,3110,1680,13,0,1,0,0,1,818500
13019,47.3782,-122.161,4,2.75,1.0,1,8,4,3140,24800,2080,1060,47,0,1,0,0,1,375000
13020,47.6491,-122.12,3,2.75,1.5,1,9,3,2640,11957,2260,380,40,0,1,0,0,1,698000
13021,47.5419,-122.214,3,2.5,1.0,1,7,4,2190,10000,1540,650,61,0,1,0,0,1,760000
13022,47.3751,-122.044,3,2.25,2.0,1,8,3,2140,10256,2140,0,31,0,1,0,0,1,393000
13023,47.4639,-121.744,3,2.5,1.0,1,7,4,1870,9825,1250,620,24,0,1,0,0,1,325000
13024,47.4137,-122.212,2,2.5,1.0,1,8,4,2110,114127,1590,520,43,0,1,0,0,1,380000
13025,47.5815,-122.19200000000001,4,2.5,2.0,1,10,3,2720,11049,2720,0,29,0,1,0,0,1,975000
13026,47.7027,-122.198,3,1.75,1.0,1,7,4,1140,8558,1140,0,36,0,1,0,0,1,420000
13027,47.3627,-122.10799999999999,3,1.0,1.0,1,7,5,1010,8906,1010,0,50,0,1,0,0,1,234000
13028,47.7614,-122.229,3,2.5,1.0,1,8,3,2540,11562,1290,1250,54,0,1,0,0,1,374950
13029,47.5426,-122.135,4,2.5,2.0,1,10,3,2750,10159,2750,0,27,0,1,0,0,1,812500
13030,47.4727,-122.2,2,1.75,1.5,1,6,4,1050,6500,1050,0,93,0,1,0,0,1,295000
13031,47.7644,-122.29,3,2.5,2.0,1,9,3,2650,11250,2650,0,13,0,1,0,0,1,660000
13032,47.5672,-122.01100000000001,4,2.5,2.0,1,9,3,2740,9959,2740,0,29,0,1,0,0,1,648000
13033,47.4899,-122.359,2,1.75,1.0,1,7,4,2330,10143,1220,1110,65,0,1,0,0,1,689000
13034,47.7754,-122.17299999999999,5,2.75,2.0,1,9,3,3360,9200,3360,0,4,0,1,0,0,1,738515
13035,47.3127,-122.00200000000001,3,1.0,1.0,1,6,4,1020,9147,1020,0,118,1,1,0,0,1,214000
13036,47.3683,-122.147,3,1.5,1.0,1,7,4,1310,9273,1310,0,50,0,1,0,0,1,222000
13037,47.6989,-122.12,3,1.75,1.0,1,7,4,1790,9860,1410,380,40,0,1,0,0,1,539000
13038,47.7529,-122.318,4,1.0,1.5,1,7,3,1440,8320,1440,0,72,0,1,0,0,1,395000
13039,47.4465,-122.156,4,2.0,1.0,1,7,3,1590,9100,1040,550,51,1,1,0,0,1,330000
13040,47.6599,-122.146,5,2.25,2.0,1,9,5,2700,9000,2700,0,31,0,1,0,0,1,898000
13041,47.6946,-122.211,3,2.5,2.0,1,8,3,2070,7200,2070,0,17,0,1,0,0,1,718000
13042,47.7222,-122.32,3,1.75,1.0,1,8,3,2500,6840,1300,1200,61,0,1,0,0,1,425000
13043,47.7654,-122.29700000000001,3,1.5,1.0,1,7,4,1030,8414,1030,0,51,0,1,0,0,1,301000
13044,47.5058,-122.355,5,1.0,1.5,1,7,3,1260,8382,1260,0,100,0,1,0,0,1,220000
